homeid,createdate,accessmethod,age,numfamily
8966,2016-06-25 17:00,NUM,48.0,3.0
8966,2016-06-25 1:40,INDOOR,48.0,3.0
8966,2016-06-24 16:30,NUM,48.0,3.0
8966,2016-06-24 1:40,INDOOR,48.0,3.0
8966,2016-06-25 20:50,NUM,47.0,3.0
8966,2016-06-25 9:00,INDOOR,47.0,3.0
8966,2016-06-25 7:30,NUM,47.0,3.0
8966,2016-06-25 6:30,INDOOR,47.0,3.0
8966,2016-06-24 21:00,NUM,47.0,3.0
8966,2016-06-24 9:10,INDOOR,47.0,3.0
8966,2016-06-24 6:50,NUM,47.0,3.0
8966,2016-06-24 6:00,INDOOR,47.0,3.0
511,2016-06-24 20:40,NUM,13.0,4.0
511,2016-06-24 19:30,INDOOR,13.0,4.0
511,2016-06-24 18:50,NUM,13.0,4.0
511,2016-06-24 17:40,INDOOR,13.0,4.0
511,2016-06-24 16:50,NUM,13.0,4.0
511,2016-06-24 8:00,INDOOR,13.0,4.0
511,2016-06-25 12:20,NUM,13.0,4.0
511,2016-06-25 12:00,INDOOR,13.0,4.0
511,2016-06-24 20:40,NUM,13.0,4.0
511,2016-06-24 19:30,INDOOR,13.0,4.0
511,2016-06-24 18:50,NUM,13.0,4.0
511,2016-06-24 17:40,INDOOR,13.0,4.0
511,2016-06-24 16:50,NUM,13.0,4.0
511,2016-06-24 8:00,INDOOR,13.0,4.0
511,2016-06-25 23:20,NUM,25.0,4.0
511,2016-06-25 7:30,INDOOR,25.0,4.0
511,2016-06-24 20:40,NUM,25.0,4.0
511,2016-06-24 19:30,INDOOR,25.0,4.0
511,2016-06-24 17:40,NUM,25.0,4.0
511,2016-06-24 7:50,INDOOR,25.0,4.0
511,2016-06-25 16:50,NUM,46.0,4.0
511,2016-06-25 12:00,INDOOR,46.0,4.0
511,2016-06-24 15:00,NUM,46.0,4.0
511,2016-06-24 12:40,INDOOR,46.0,4.0
3253,2016-06-26 20:40,NUM,15.0,2.0
3253,2016-06-26 14:30,INDOOR,15.0,2.0
3253,2016-06-26 12:10,NUM,15.0,2.0
3253,2016-06-26 10:20,INDOOR,15.0,2.0
3253,2016-06-20 18:30,NUM,15.0,2.0
3253,2016-06-20 7:30,INDOOR,15.0,2.0
3253,2016-06-26 20:40,NUM,39.0,2.0
3253,2016-06-26 15:00,INDOOR,39.0,2.0
3253,2016-06-20 23:00,NUM,39.0,2.0
3253,2016-06-20 7:40,INDOOR,39.0,2.0
554,2016-06-26 14:50,NUM,76.0,1.0
554,2016-06-26 12:40,INDOOR,76.0,1.0
554,2016-06-26 11:00,NUM,76.0,1.0
554,2016-06-26 9:50,INDOOR,76.0,1.0
554,2016-06-20 16:10,NUM,76.0,1.0
554,2016-06-20 14:00,INDOOR,76.0,1.0
5232,2016-06-25 18:00,NUM,11.0,3.0
5232,2016-06-25 10:40,INDOOR,11.0,3.0
5232,2016-06-24 23:30,NUM,11.0,3.0
5232,2016-06-24 22:50,INDOOR,11.0,3.0
5232,2016-06-24 20:00,NUM,11.0,3.0
5232,2016-06-24 17:10,INDOOR,11.0,3.0
5232,2016-06-24 15:10,NUM,11.0,3.0
5232,2016-06-24 8:00,INDOOR,11.0,3.0
5232,2016-06-24 20:20,NUM,44.0,3.0
5232,2016-06-24 20:00,INDOOR,44.0,3.0
5232,2016-06-24 11:50,NUM,44.0,3.0
5232,2016-06-24 11:00,INDOOR,44.0,3.0
5232,2016-06-25 18:20,NUM,44.0,3.0
5232,2016-06-25 11:40,INDOOR,44.0,3.0
5232,2016-06-24 23:30,NUM,44.0,3.0
5232,2016-06-24 22:50,INDOOR,44.0,3.0
5232,2016-06-24 21:40,NUM,44.0,3.0
5232,2016-06-24 7:50,INDOOR,44.0,3.0
7034,2016-06-21 11:00,NUM,80.0,1.0
7034,2016-06-21 8:30,INDOOR,80.0,1.0
9586,2016-06-26 18:00,NUM,66.0,2.0
9586,2016-06-26 16:30,INDOOR,66.0,2.0
9586,2016-06-26 15:40,NUM,66.0,2.0
9586,2016-06-26 13:30,INDOOR,66.0,2.0
9586,2016-06-26 12:00,NUM,66.0,2.0
9586,2016-06-26 8:00,INDOOR,66.0,2.0
9586,2016-06-20 11:40,NUM,66.0,2.0
9586,2016-06-20 8:30,INDOOR,66.0,2.0
9586,2016-06-26 17:30,NUM,67.0,2.0
9586,2016-06-26 13:30,INDOOR,67.0,2.0
9586,2016-06-26 11:30,NUM,67.0,2.0
9586,2016-06-26 8:00,INDOOR,67.0,2.0
9586,2016-06-20 18:00,NUM,67.0,2.0
9586,2016-06-20 16:50,INDOOR,67.0,2.0
9586,2016-06-20 16:00,NUM,67.0,2.0
9586,2016-06-20 12:40,INDOOR,67.0,2.0
9586,2016-06-20 11:10,NUM,67.0,2.0
9586,2016-06-20 9:30,INDOOR,67.0,2.0
9586,2016-06-20 9:00,NUM,67.0,2.0
9586,2016-06-20 8:10,INDOOR,67.0,2.0
2613,2016-06-24 19:00,NUM,80.0,1.0
2613,2016-06-24 15:50,INDOOR,80.0,1.0
2613,2016-06-24 12:20,NUM,80.0,1.0
2613,2016-06-24 9:30,INDOOR,80.0,1.0
2613,2016-06-24 6:50,NUM,80.0,1.0
2613,2016-06-24 6:30,INDOOR,80.0,1.0
2613,2016-06-23 12:20,NUM,80.0,1.0
2613,2016-06-23 9:20,INDOOR,80.0,1.0
7711,2016-06-22 18:20,NUM,72.0,1.0
7711,2016-06-22 14:20,INDOOR,72.0,1.0
7711,2016-06-22 12:20,NUM,72.0,1.0
7711,2016-06-22 8:50,INDOOR,72.0,1.0
7711,2016-06-22 8:30,NUM,72.0,1.0
7711,2016-06-22 7:10,INDOOR,72.0,1.0
7711,2016-06-21 12:20,NUM,72.0,1.0
7711,2016-06-21 8:00,INDOOR,72.0,1.0
1080,2016-06-26 15:20,INDOOR,24.0,3.0
1080,2016-06-26 6:30,NUM,24.0,3.0
1080,2016-06-20 19:40,NUM,24.0,3.0
1080,2016-06-20 8:30,INDOOR,24.0,3.0
1080,2016-06-20 0:30,NUM,24.0,3.0
1080,2016-06-26 21:50,NUM,50.0,3.0
1080,2016-06-26 8:10,INDOOR,50.0,3.0
1080,2016-06-20 21:50,NUM,50.0,3.0
1080,2016-06-20 8:10,INDOOR,50.0,3.0
1080,2016-06-26 18:00,NUM,55.0,3.0
1080,2016-06-26 5:40,INDOOR,55.0,3.0
1080,2016-06-20 18:10,NUM,55.0,3.0
1080,2016-06-20 5:40,INDOOR,55.0,3.0
10047,2016-06-26 15:00,NUM,11.0,3.0
10047,2016-06-26 8:50,INDOOR,11.0,3.0
10047,2016-06-20 18:20,NUM,11.0,3.0
10047,2016-06-20 7:50,INDOOR,11.0,3.0
10047,2016-06-26 15:00,NUM,13.0,3.0
10047,2016-06-26 8:50,INDOOR,13.0,3.0
10047,2016-06-20 20:50,NUM,13.0,3.0
10047,2016-06-20 20:40,INDOOR,13.0,3.0
10047,2016-06-20 18:20,NUM,13.0,3.0
10047,2016-06-20 7:50,INDOOR,13.0,3.0
10047,2016-06-20 19:20,NUM,36.0,3.0
10047,2016-06-20 19:10,INDOOR,36.0,3.0
10047,2016-06-20 17:30,NUM,36.0,3.0
10047,2016-06-20 7:30,INDOOR,36.0,3.0
5206,2016-06-22 22:40,NUM,17.0,3.0
5206,2016-06-22 7:10,INDOOR,17.0,3.0
5206,2016-06-21 22:40,NUM,17.0,3.0
5206,2016-06-21 7:00,INDOOR,17.0,3.0
5206,2016-06-22 18:40,NUM,19.0,3.0
5206,2016-06-22 9:00,INDOOR,19.0,3.0
5206,2016-06-21 20:50,NUM,19.0,3.0
5206,2016-06-21 8:40,INDOOR,19.0,3.0
5206,2016-06-22 15:30,NUM,47.0,3.0
5206,2016-06-22 8:30,INDOOR,47.0,3.0
5206,2016-06-21 20:50,NUM,47.0,3.0
5206,2016-06-21 8:50,INDOOR,47.0,3.0
3860,2016-06-25 19:30,NUM,14.0,2.0
3860,2016-06-25 17:50,INDOOR,14.0,2.0
3860,2016-06-25 21:50,NUM,16.0,2.0
3860,2016-06-25 19:10,INDOOR,16.0,2.0
3860,2016-06-25 15:10,NUM,16.0,2.0
3860,2016-06-25 12:50,INDOOR,16.0,2.0
3860,2016-06-26 15:20,NUM,41.0,2.0
3860,2016-06-26 10:00,INDOOR,41.0,2.0
3860,2016-06-25 19:30,NUM,41.0,2.0
3860,2016-06-25 17:40,INDOOR,41.0,2.0
3860,2016-06-25 15:10,NUM,41.0,2.0
3860,2016-06-25 14:00,INDOOR,41.0,2.0
3860,2016-06-25 11:40,NUM,41.0,2.0
3860,2016-06-25 11:00,INDOOR,41.0,2.0
3860,2016-06-26 14:00,NUM,41.0,2.0
3860,2016-06-26 13:00,INDOOR,41.0,2.0
3860,2016-06-25 19:30,NUM,41.0,2.0
3860,2016-06-25 17:50,INDOOR,41.0,2.0
3860,2016-06-25 11:30,NUM,41.0,2.0
3860,2016-06-25 11:00,INDOOR,41.0,2.0
5657,2016-06-22 18:40,NUM,46.0,2.0
5657,2016-06-22 18:00,INDOOR,46.0,2.0
5657,2016-06-22 17:40,NUM,46.0,2.0
5657,2016-06-22 13:30,INDOOR,46.0,2.0
5657,2016-06-21 18:30,NUM,46.0,2.0
5657,2016-06-21 9:10,INDOOR,46.0,2.0
5657,2016-06-22 21:40,NUM,51.0,2.0
5657,2016-06-22 7:20,INDOOR,51.0,2.0
5657,2016-06-21 22:30,NUM,51.0,2.0
5657,2016-06-21 8:30,INDOOR,51.0,2.0
5657,2016-06-21 8:10,NUM,51.0,2.0
5657,2016-06-21 7:10,INDOOR,51.0,2.0
4652,2016-06-26 20:30,NUM,37.0,2.0
4652,2016-06-26 7:50,INDOOR,37.0,2.0
4652,2016-06-25 23:20,NUM,37.0,2.0
4652,2016-06-25 21:10,INDOOR,37.0,2.0
4652,2016-06-26 17:00,NUM,36.0,2.0
4652,2016-06-26 16:00,INDOOR,36.0,2.0
4652,2016-06-25 23:20,NUM,36.0,2.0
4652,2016-06-25 21:10,INDOOR,36.0,2.0
4652,2016-06-25 14:00,NUM,36.0,2.0
4652,2016-06-25 11:00,INDOOR,36.0,2.0
5571,2016-06-24 18:40,NUM,69.0,2.0
5571,2016-06-24 14:30,INDOOR,69.0,2.0
5571,2016-06-24 12:30,NUM,69.0,2.0
5571,2016-06-24 10:10,INDOOR,69.0,2.0
5571,2016-06-24 6:30,NUM,69.0,2.0
5571,2016-06-24 5:50,INDOOR,69.0,2.0
5571,2016-06-23 19:40,NUM,69.0,2.0
5571,2016-06-23 14:30,INDOOR,69.0,2.0
5571,2016-06-23 12:10,NUM,69.0,2.0
5571,2016-06-23 9:10,INDOOR,69.0,2.0
5571,2016-06-23 7:00,NUM,69.0,2.0
5571,2016-06-23 6:00,INDOOR,69.0,2.0
5571,2016-06-24 19:00,NUM,72.0,2.0
5571,2016-06-24 18:00,INDOOR,72.0,2.0
5571,2016-06-24 15:10,NUM,72.0,2.0
5571,2016-06-24 14:00,INDOOR,72.0,2.0
5571,2016-06-24 10:30,NUM,72.0,2.0
5571,2016-06-24 9:00,INDOOR,72.0,2.0
5571,2016-06-24 6:30,NUM,72.0,2.0
5571,2016-06-24 5:50,INDOOR,72.0,2.0
5571,2016-06-23 15:00,NUM,72.0,2.0
5571,2016-06-23 13:30,INDOOR,72.0,2.0
5571,2016-06-23 8:00,NUM,72.0,2.0
5571,2016-06-23 6:10,INDOOR,72.0,2.0
5523,2016-06-22 19:00,NUM,10.0,3.0
5523,2016-06-22 15:20,INDOOR,10.0,3.0
5523,2016-06-22 15:10,NUM,10.0,3.0
5523,2016-06-22 8:00,INDOOR,10.0,3.0
5523,2016-06-21 19:00,NUM,10.0,3.0
5523,2016-06-21 16:10,INDOOR,10.0,3.0
5523,2016-06-21 15:30,NUM,10.0,3.0
5523,2016-06-21 8:10,INDOOR,10.0,3.0
5523,2016-06-22 17:50,NUM,36.0,3.0
5523,2016-06-22 17:00,INDOOR,36.0,3.0
5523,2016-06-22 14:00,NUM,36.0,3.0
5523,2016-06-22 8:30,INDOOR,36.0,3.0
5523,2016-06-21 17:20,NUM,36.0,3.0
5523,2016-06-21 16:00,INDOOR,36.0,3.0
5523,2016-06-21 14:00,NUM,36.0,3.0
5523,2016-06-21 9:00,INDOOR,36.0,3.0
5523,2016-06-22 20:00,NUM,41.0,3.0
5523,2016-06-22 8:00,INDOOR,41.0,3.0
5523,2016-06-21 20:00,NUM,41.0,3.0
5523,2016-06-21 8:00,INDOOR,41.0,3.0
3616,2016-06-25 16:10,NUM,74.0,2.0
3616,2016-06-25 13:10,INDOOR,74.0,2.0
3616,2016-06-24 17:10,NUM,74.0,2.0
3616,2016-06-24 13:00,INDOOR,74.0,2.0
3616,2016-06-25 15:50,NUM,75.0,2.0
3616,2016-06-25 13:40,INDOOR,75.0,2.0
3616,2016-06-24 17:50,NUM,75.0,2.0
3616,2016-06-24 11:30,INDOOR,75.0,2.0
3616,2016-06-24 10:20,NUM,75.0,2.0
3616,2016-06-24 9:30,INDOOR,75.0,2.0
8438,2016-06-26 19:20,NUM,61.0,3.0
8438,2016-06-26 18:10,INDOOR,61.0,3.0
8438,2016-06-26 16:40,NUM,61.0,3.0
8438,2016-06-26 7:50,INDOOR,61.0,3.0
8438,2016-06-26 7:10,NUM,61.0,3.0
8438,2016-06-26 6:20,INDOOR,61.0,3.0
8438,2016-06-25 19:50,NUM,61.0,3.0
8438,2016-06-25 19:00,INDOOR,61.0,3.0
8438,2016-06-25 14:50,NUM,61.0,3.0
8438,2016-06-25 12:00,INDOOR,61.0,3.0
8438,2016-06-25 11:00,NUM,61.0,3.0
8438,2016-06-25 9:40,INDOOR,61.0,3.0
8438,2016-06-25 7:20,NUM,61.0,3.0
8438,2016-06-25 6:10,INDOOR,61.0,3.0
8438,2016-06-26 19:20,NUM,57.0,3.0
8438,2016-06-26 18:10,INDOOR,57.0,3.0
8438,2016-06-26 16:40,NUM,57.0,3.0
8438,2016-06-26 7:50,INDOOR,57.0,3.0
8438,2016-06-25 20:00,NUM,57.0,3.0
8438,2016-06-25 19:00,INDOOR,57.0,3.0
8438,2016-06-25 16:30,NUM,57.0,3.0
8438,2016-06-25 15:40,INDOOR,57.0,3.0
8438,2016-06-25 15:00,NUM,57.0,3.0
8438,2016-06-25 14:00,INDOOR,57.0,3.0
8438,2016-06-25 13:10,NUM,57.0,3.0
8438,2016-06-25 8:30,INDOOR,57.0,3.0
177,2016-06-24 23:00,NUM,24.0,2.0
177,2016-06-24 17:30,INDOOR,24.0,2.0
177,2016-06-23 18:30,NUM,24.0,2.0
177,2016-06-23 18:00,INDOOR,24.0,2.0
177,2016-06-23 17:00,NUM,24.0,2.0
177,2016-06-23 9:00,INDOOR,24.0,2.0
177,2016-06-24 21:00,NUM,24.0,2.0
177,2016-06-24 20:10,INDOOR,24.0,2.0
177,2016-06-24 20:00,NUM,24.0,2.0
177,2016-06-24 7:50,INDOOR,24.0,2.0
177,2016-06-23 22:20,NUM,24.0,2.0
177,2016-06-23 7:50,INDOOR,24.0,2.0
222,2016-06-26 19:00,NUM,77.0,2.0
222,2016-06-26 9:50,INDOOR,77.0,2.0
222,2016-06-20 19:00,NUM,77.0,2.0
222,2016-06-20 9:20,INDOOR,77.0,2.0
222,2016-06-26 19:00,NUM,74.0,2.0
222,2016-06-26 18:20,INDOOR,74.0,2.0
222,2016-06-26 11:20,NUM,74.0,2.0
222,2016-06-26 9:50,INDOOR,74.0,2.0
222,2016-06-20 19:00,NUM,74.0,2.0
222,2016-06-20 17:20,INDOOR,74.0,2.0
222,2016-06-20 14:10,NUM,74.0,2.0
222,2016-06-20 9:20,INDOOR,74.0,2.0
2640,2016-06-24 16:30,NUM,70.0,2.0
2640,2016-06-24 10:50,INDOOR,70.0,2.0
2640,2016-06-24 9:10,NUM,70.0,2.0
2640,2016-06-24 4:10,INDOOR,70.0,2.0
2640,2016-06-23 18:20,NUM,70.0,2.0
2640,2016-06-23 10:40,INDOOR,70.0,2.0
2640,2016-06-23 7:00,NUM,70.0,2.0
2640,2016-06-23 5:10,INDOOR,70.0,2.0
2640,2016-06-24 17:10,NUM,74.0,2.0
2640,2016-06-24 16:10,INDOOR,74.0,2.0
2640,2016-06-24 7:40,NUM,74.0,2.0
2640,2016-06-24 6:20,INDOOR,74.0,2.0
2640,2016-06-23 12:10,NUM,74.0,2.0
2640,2016-06-23 9:40,INDOOR,74.0,2.0
2640,2016-06-23 7:40,NUM,74.0,2.0
2640,2016-06-23 6:20,INDOOR,74.0,2.0
4801,2016-06-22 19:10,NUM,37.0,2.0
4801,2016-06-22 7:50,INDOOR,37.0,2.0
4801,2016-06-21 18:50,NUM,37.0,2.0
4801,2016-06-21 8:00,INDOOR,37.0,2.0
4801,2016-06-22 19:10,NUM,39.0,2.0
4801,2016-06-22 8:10,INDOOR,39.0,2.0
4801,2016-06-21 18:50,NUM,39.0,2.0
4801,2016-06-21 8:10,INDOOR,39.0,2.0
5789,2016-06-26 9:00,NUM,70.0,1.0
5789,2016-06-26 7:00,INDOOR,70.0,1.0
5789,2016-06-26 1:30,NUM,70.0,1.0
5789,2016-06-25 22:00,INDOOR,70.0,1.0
5789,2016-06-25 18:00,NUM,70.0,1.0
5789,2016-06-25 16:00,INDOOR,70.0,1.0
7931,2016-06-24 18:40,NUM,38.0,2.0
7931,2016-06-24 15:40,INDOOR,38.0,2.0
7931,2016-06-24 14:30,NUM,38.0,2.0
7931,2016-06-24 14:00,INDOOR,38.0,2.0
7931,2016-06-24 9:00,NUM,38.0,2.0
7931,2016-06-24 8:10,INDOOR,38.0,2.0
7931,2016-06-23 16:10,NUM,38.0,2.0
7931,2016-06-23 15:00,INDOOR,38.0,2.0
7931,2016-06-23 14:20,NUM,38.0,2.0
7931,2016-06-23 14:00,INDOOR,38.0,2.0
7931,2016-06-23 8:40,NUM,38.0,2.0
7931,2016-06-23 8:20,INDOOR,38.0,2.0
7931,2016-06-24 21:40,NUM,39.0,2.0
7931,2016-06-24 6:40,INDOOR,39.0,2.0
7931,2016-06-23 21:50,NUM,39.0,2.0
7931,2016-06-23 6:40,INDOOR,39.0,2.0
125,2016-06-24 20:30,NUM,30.0,2.0
125,2016-06-24 7:00,INDOOR,30.0,2.0
125,2016-06-23 20:40,NUM,30.0,2.0
125,2016-06-23 7:00,INDOOR,30.0,2.0
125,2016-06-24 20:30,NUM,31.0,2.0
125,2016-06-24 6:40,INDOOR,31.0,2.0
125,2016-06-23 20:50,NUM,31.0,2.0
125,2016-06-23 6:30,INDOOR,31.0,2.0
6634,2016-06-22 17:40,NUM,64.0,2.0
6634,2016-06-22 13:00,INDOOR,64.0,2.0
6634,2016-06-22 11:20,NUM,64.0,2.0
6634,2016-06-22 9:20,INDOOR,64.0,2.0
6634,2016-06-22 7:50,NUM,64.0,2.0
6634,2016-06-22 6:00,INDOOR,64.0,2.0
6634,2016-06-21 18:10,NUM,64.0,2.0
6634,2016-06-21 13:40,INDOOR,64.0,2.0
6634,2016-06-21 12:20,NUM,64.0,2.0
6634,2016-06-21 9:40,INDOOR,64.0,2.0
6634,2016-06-21 7:50,NUM,64.0,2.0
6634,2016-06-21 6:00,INDOOR,64.0,2.0
6634,2016-06-22 18:00,NUM,67.0,2.0
6634,2016-06-22 12:30,INDOOR,67.0,2.0
6634,2016-06-22 11:50,NUM,67.0,2.0
6634,2016-06-22 8:50,INDOOR,67.0,2.0
6634,2016-06-22 7:50,NUM,67.0,2.0
6634,2016-06-22 6:00,INDOOR,67.0,2.0
6634,2016-06-21 18:30,NUM,67.0,2.0
6634,2016-06-21 13:40,INDOOR,67.0,2.0
6634,2016-06-21 12:40,NUM,67.0,2.0
6634,2016-06-21 8:40,INDOOR,67.0,2.0
6634,2016-06-21 7:50,NUM,67.0,2.0
6634,2016-06-21 6:00,INDOOR,67.0,2.0
9688,2016-06-26 14:00,NUM,83.0,3.0
9688,2016-06-26 10:40,INDOOR,83.0,3.0
9688,2016-06-20 16:30,NUM,83.0,3.0
9688,2016-06-20 10:50,INDOOR,83.0,3.0
9688,2016-06-26 21:20,NUM,34.0,3.0
9688,2016-06-26 11:00,INDOOR,34.0,3.0
9688,2016-06-20 21:10,NUM,34.0,3.0
9688,2016-06-20 8:00,INDOOR,34.0,3.0
9688,2016-06-26 14:00,NUM,60.0,3.0
9688,2016-06-26 10:40,INDOOR,60.0,3.0
9688,2016-06-20 18:00,NUM,60.0,3.0
9688,2016-06-20 16:50,INDOOR,60.0,3.0
9688,2016-06-20 16:00,NUM,60.0,3.0
9688,2016-06-20 14:50,INDOOR,60.0,3.0
9688,2016-06-20 13:00,NUM,60.0,3.0
9688,2016-06-20 10:00,INDOOR,60.0,3.0
3542,2016-06-22 17:00,NUM,76.0,1.0
3542,2016-06-22 13:50,INDOOR,76.0,1.0
3542,2016-06-22 8:30,NUM,76.0,1.0
3542,2016-06-22 7:50,INDOOR,76.0,1.0
3542,2016-06-21 17:30,NUM,76.0,1.0
3542,2016-06-21 12:50,INDOOR,76.0,1.0
8092,2016-06-22 20:30,NUM,29.0,2.0
8092,2016-06-22 18:30,INDOOR,29.0,2.0
8092,2016-06-22 15:00,NUM,29.0,2.0
8092,2016-06-22 12:00,INDOOR,29.0,2.0
8092,2016-06-21 21:00,NUM,29.0,2.0
8092,2016-06-21 19:40,INDOOR,29.0,2.0
8092,2016-06-21 17:20,NUM,29.0,2.0
8092,2016-06-21 16:50,INDOOR,29.0,2.0
8092,2016-06-21 16:20,NUM,29.0,2.0
8092,2016-06-21 15:30,INDOOR,29.0,2.0
8092,2016-06-21 14:00,NUM,29.0,2.0
8092,2016-06-21 13:20,INDOOR,29.0,2.0
8092,2016-06-22 20:30,NUM,34.0,2.0
8092,2016-06-22 18:30,INDOOR,34.0,2.0
8092,2016-06-22 18:20,NUM,34.0,2.0
8092,2016-06-22 8:30,INDOOR,34.0,2.0
8092,2016-06-21 21:00,NUM,34.0,2.0
8092,2016-06-21 19:40,INDOOR,34.0,2.0
8092,2016-06-21 18:30,NUM,34.0,2.0
8092,2016-06-21 8:30,INDOOR,34.0,2.0
4470,2016-06-22 19:30,NUM,42.0,2.0
4470,2016-06-22 19:00,INDOOR,42.0,2.0
4470,2016-06-22 15:20,NUM,42.0,2.0
4470,2016-06-22 13:10,INDOOR,42.0,2.0
4470,2016-06-21 19:00,NUM,42.0,2.0
4470,2016-06-21 9:40,INDOOR,42.0,2.0
4470,2016-06-22 18:40,NUM,49.0,2.0
4470,2016-06-22 8:10,INDOOR,49.0,2.0
4470,2016-06-21 18:40,NUM,49.0,2.0
4470,2016-06-21 8:30,INDOOR,49.0,2.0
2255,2016-06-26 16:00,NUM,72.0,2.0
2255,2016-06-26 13:10,INDOOR,72.0,2.0
2255,2016-06-26 12:10,NUM,72.0,2.0
2255,2016-06-26 9:40,INDOOR,72.0,2.0
2255,2016-06-26 6:10,NUM,72.0,2.0
2255,2016-06-26 5:20,INDOOR,72.0,2.0
2255,2016-06-25 17:10,NUM,72.0,2.0
2255,2016-06-25 15:10,INDOOR,72.0,2.0
2255,2016-06-25 12:10,NUM,72.0,2.0
2255,2016-06-25 11:00,INDOOR,72.0,2.0
2255,2016-06-25 10:20,NUM,72.0,2.0
2255,2016-06-25 9:20,INDOOR,72.0,2.0
2255,2016-06-25 6:20,NUM,72.0,2.0
2255,2016-06-25 5:20,INDOOR,72.0,2.0
6611,2016-06-26 16:00,NUM,73.0,2.0
6611,2016-06-26 9:50,INDOOR,73.0,2.0
6611,2016-06-26 6:10,NUM,73.0,2.0
6611,2016-06-26 4:30,INDOOR,73.0,2.0
6611,2016-06-20 18:20,NUM,73.0,2.0
6611,2016-06-20 9:20,INDOOR,73.0,2.0
6611,2016-06-20 6:20,NUM,73.0,2.0
6611,2016-06-20 4:40,INDOOR,73.0,2.0
6611,2016-06-26 16:00,NUM,75.0,2.0
6611,2016-06-26 9:50,INDOOR,75.0,2.0
6611,2016-06-20 21:00,NUM,75.0,2.0
6611,2016-06-20 19:00,INDOOR,75.0,2.0
6611,2016-06-20 18:20,NUM,75.0,2.0
6611,2016-06-20 6:40,INDOOR,75.0,2.0
7265,2016-06-22 18:20,NUM,31.0,2.0
7265,2016-06-22 8:30,INDOOR,31.0,2.0
7265,2016-06-21 18:20,NUM,31.0,2.0
7265,2016-06-21 8:30,INDOOR,31.0,2.0
7265,2016-06-22 17:50,NUM,58.0,2.0
7265,2016-06-22 14:50,INDOOR,58.0,2.0
7265,2016-06-21 20:50,NUM,58.0,2.0
7265,2016-06-21 20:00,INDOOR,58.0,2.0
7265,2016-06-21 17:40,NUM,58.0,2.0
7265,2016-06-21 14:50,INDOOR,58.0,2.0
7265,2016-06-21 13:20,NUM,58.0,2.0
7265,2016-06-21 12:50,INDOOR,58.0,2.0
4699,2016-06-22 21:50,NUM,58.0,3.0
4699,2016-06-22 21:00,INDOOR,58.0,3.0
4699,2016-06-22 11:10,NUM,58.0,3.0
4699,2016-06-22 9:40,INDOOR,58.0,3.0
4699,2016-06-21 21:20,NUM,58.0,3.0
4699,2016-06-21 18:50,INDOOR,58.0,3.0
4699,2016-06-21 12:00,NUM,58.0,3.0
4699,2016-06-21 9:40,INDOOR,58.0,3.0
4699,2016-06-22 18:00,NUM,64.0,3.0
4699,2016-06-22 12:50,INDOOR,64.0,3.0
4699,2016-06-21 18:00,NUM,64.0,3.0
4699,2016-06-21 13:00,INDOOR,64.0,3.0
4699,2016-06-21 12:00,NUM,64.0,3.0
4699,2016-06-21 9:40,INDOOR,64.0,3.0
4699,2016-06-22 20:00,NUM,32.0,3.0
4699,2016-06-22 7:20,INDOOR,32.0,3.0
4699,2016-06-21 22:00,NUM,32.0,3.0
4699,2016-06-21 21:30,INDOOR,32.0,3.0
4699,2016-06-21 16:30,NUM,32.0,3.0
4699,2016-06-21 7:20,INDOOR,32.0,3.0
2393,2016-06-22 18:30,NUM,65.0,2.0
2393,2016-06-22 5:30,INDOOR,65.0,2.0
2393,2016-06-21 18:30,NUM,65.0,2.0
2393,2016-06-21 5:30,INDOOR,65.0,2.0
2393,2016-06-22 11:20,NUM,67.0,2.0
2393,2016-06-22 7:30,INDOOR,67.0,2.0
2393,2016-06-21 17:40,NUM,67.0,2.0
2393,2016-06-21 14:40,INDOOR,67.0,2.0
2393,2016-06-21 11:20,NUM,67.0,2.0
2393,2016-06-21 7:00,INDOOR,67.0,2.0
2217,2016-06-25 9:40,INDOOR,31.0,2.0
2217,2016-06-24 18:10,NUM,31.0,2.0
2217,2016-06-24 8:10,INDOOR,31.0,2.0
2217,2016-06-25 9:40,INDOOR,32.0,2.0
2217,2016-06-24 20:40,NUM,32.0,2.0
2217,2016-06-24 9:50,INDOOR,32.0,2.0
2217,2016-06-24 8:50,NUM,32.0,2.0
2217,2016-06-24 8:10,INDOOR,32.0,2.0
11056,2016-06-24 18:10,NUM,68.0,2.0
11056,2016-06-24 13:00,INDOOR,68.0,2.0
11056,2016-06-24 12:10,NUM,68.0,2.0
11056,2016-06-24 9:10,INDOOR,68.0,2.0
11056,2016-06-23 17:40,NUM,68.0,2.0
11056,2016-06-23 14:00,INDOOR,68.0,2.0
11056,2016-06-23 13:40,NUM,68.0,2.0
11056,2016-06-23 12:00,INDOOR,68.0,2.0
11056,2016-06-23 11:00,NUM,68.0,2.0
11056,2016-06-23 9:00,INDOOR,68.0,2.0
11056,2016-06-24 18:10,NUM,72.0,2.0
11056,2016-06-24 13:00,INDOOR,72.0,2.0
11056,2016-06-24 10:30,NUM,72.0,2.0
11056,2016-06-24 9:30,INDOOR,72.0,2.0
11056,2016-06-23 16:40,NUM,72.0,2.0
11056,2016-06-23 13:00,INDOOR,72.0,2.0
11056,2016-06-23 10:00,NUM,72.0,2.0
11056,2016-06-23 9:40,INDOOR,72.0,2.0
9054,2016-06-25 20:00,NUM,32.0,2.0
