class	value
N(-1.5,0.1)	-1.55599204453532
N(-1.5,0.1)	-1.52973451429427
N(-1.5,0.1)	-1.46302594552508
N(-1.5,0.1)	-1.49617404119319
N(-1.5,0.1)	-1.42757619063107
N(-1.5,0.1)	-1.33761177459677
N(-1.5,0.1)	-1.60555984815144
N(-1.5,0.1)	-1.50055432220408
N(-1.5,0.1)	-1.41481203894549
N(-1.5,0.1)	-1.53950146156924
N(-1.5,0.1)	-1.6260772219877
N(-1.5,0.1)	-1.43322315970045
N(-1.5,0.1)	-1.48473937036209
N(-1.5,0.1)	-1.4294788461536
N(-1.5,0.1)	-1.65169540575293
N(-1.5,0.1)	-1.4724279580708
N(-1.5,0.1)	-1.45455638625687
N(-1.5,0.1)	-1.50298553768996
N(-1.5,0.1)	-1.56601952675764
N(-1.5,0.1)	-1.5252209504027
N(-1.5,0.1)	-1.60038806173723
N(-1.5,0.1)	-1.38435332367472
N(-1.5,0.1)	-1.61380679407232
N(-1.5,0.1)	-1.4493778559316
N(-1.5,0.1)	-1.47313517890009
N(-1.5,0.1)	-1.37359953900513
N(-1.5,0.1)	-1.60961859807851
N(-1.5,0.1)	-1.36824670282926
N(-1.5,0.1)	-1.54934433051144
N(-1.5,0.1)	-1.44478011597848
N(-1.5,0.1)	-1.38793799111718
N(-1.5,0.1)	-1.54402965692636
N(-1.5,0.1)	-1.40043736052143
N(-1.5,0.1)	-1.60967882413422
N(-1.5,0.1)	-1.52916782776628
N(-1.5,0.1)	-1.64795071986421
N(-1.5,0.1)	-1.46667185599246
N(-1.5,0.1)	-1.47310919593903
N(-1.5,0.1)	-1.67767792333236
N(-1.5,0.1)	-1.27065997990317
N(-1.5,0.1)	-1.45774151407446
N(-1.5,0.1)	-1.50362895408842
N(-1.5,0.1)	-1.40925525505557
N(-1.5,0.1)	-1.52436870109441
N(-1.5,0.1)	-1.52933780278479
N(-1.5,0.1)	-1.50314882646303
N(-1.5,0.1)	-1.45963033858808
N(-1.5,0.1)	-1.51985682741039
N(-1.5,0.1)	-1.49637079220172
N(-1.5,0.1)	-1.39405919692992
N(-1.5,0.1)	-1.58282017559629
N(-1.5,0.1)	-1.49328946782656
N(-1.5,0.1)	-1.52983528299661
N(-1.5,0.1)	-1.32249123930515
N(-1.5,0.1)	-1.40929220384713
N(-1.5,0.1)	-1.41020434732116
N(-1.5,0.1)	-1.58375747034446
N(-1.5,0.1)	-1.51501523985628
N(-1.5,0.1)	-1.35704972204965
N(-1.5,0.1)	-1.76483137276896
N(-1.5,0.1)	-1.59058372041135
N(-1.5,0.1)	-1.38282958859685
N(-1.5,0.1)	-1.38994934656135
N(-1.5,0.1)	-1.57154905557082
N(-1.5,0.1)	-1.33344889244932
N(-1.5,0.1)	-1.47617747784587
N(-1.5,0.1)	-1.50874303416645
N(-1.5,0.1)	-1.64081865093906
N(-1.5,0.1)	-1.50461736161629
N(-1.5,0.1)	-1.35222192450314
N(-1.5,0.1)	-1.53476188296981
N(-1.5,0.1)	-1.59076380460056
N(-1.5,0.1)	-1.49959303518795
N(-1.5,0.1)	-1.4162248449372
N(-1.5,0.1)	-1.46162330225738
N(-1.5,0.1)	-1.68283943592723
N(-1.5,0.1)	-1.60906786949568
N(-1.5,0.1)	-1.39574418328087
N(-1.5,0.1)	-1.54486768971218
N(-1.5,0.1)	-1.63600509210255
N(-1.5,0.1)	-1.53781781256154
N(-1.5,0.1)	-1.4439423945159
N(-1.5,0.1)	-1.44220826024151
N(-1.5,0.1)	-1.47660717583923
N(-1.5,0.1)	-1.53029881606831
N(-1.5,0.1)	-1.82013253908138
N(-1.5,0.1)	-1.46943643717543
N(-1.5,0.1)	-1.51774046344695
N(-1.5,0.1)	-1.58579896830986
N(-1.5,0.1)	-1.55106020938385
N(-1.5,0.1)	-1.5141675978865
N(-1.5,0.1)	-1.66699228861405
N(-1.5,0.1)	-1.59711170143567
N(-1.5,0.1)	-1.41637893832394
N(-1.5,0.1)	-1.58579111502752
N(-1.5,0.1)	-1.5654701039871
N(-1.5,0.1)	-1.45433165663724
N(-1.5,0.1)	-1.45835610194401
N(-1.5,0.1)	-1.55206095630695
N(-1.5,0.1)	-1.37032828422251
N(-1.5,0.1)	-1.53278691467919
N(-1.5,0.1)	-1.45649917374079
N(-1.5,0.1)	-1.25543797455248
N(-1.5,0.1)	-1.42178533614158
N(-1.5,0.1)	-1.36819966062945
N(-1.5,0.1)	-1.63235189413926
N(-1.5,0.1)	-1.57999482969979
N(-1.5,0.1)	-1.3353026020217
N(-1.5,0.1)	-1.34387732763932
N(-1.5,0.1)	-1.34129730148215
N(-1.5,0.1)	-1.59835307224596
N(-1.5,0.1)	-1.3186972942301
N(-1.5,0.1)	-1.76428269036955
N(-1.5,0.1)	-1.57632407494576
N(-1.5,0.1)	-1.56500357125888
N(-1.5,0.1)	-1.46520778713476
N(-1.5,0.1)	-1.57700033935084
N(-1.5,0.1)	-1.29421295608247
N(-1.5,0.1)	-1.51470683649609
N(-1.5,0.1)	-1.55446584573035
N(-1.5,0.1)	-1.58612219339104
N(-1.5,0.1)	-1.43743009579545
N(-1.5,0.1)	-1.51016841099721
N(-1.5,0.1)	-1.37741736580111
N(-1.5,0.1)	-1.51483318167157
N(-1.5,0.1)	-1.47233008633483
N(-1.5,0.1)	-1.53564810910624
N(-1.5,0.1)	-1.60539987550809
N(-1.5,0.1)	-1.44571692325195
N(-1.5,0.1)	-1.68968984439007
N(-1.5,0.1)	-1.29532183853281
N(-1.5,0.1)	-1.56488595231641
N(-1.5,0.1)	-1.54373806139762
N(-1.5,0.1)	-1.38306550783481
N(-1.5,0.1)	-1.36295660348691
N(-1.5,0.1)	-1.56339725324483
N(-1.5,0.1)	-1.4547036143159
N(-1.5,0.1)	-1.67818853176387
N(-1.5,0.1)	-1.38011573844801
N(-1.5,0.1)	-1.65832134542916
N(-1.5,0.1)	-1.45983016163
N(-1.5,0.1)	-1.53980167695412
N(-1.5,0.1)	-1.5225768199619
N(-1.5,0.1)	-1.6353580872104
N(-1.5,0.1)	-1.34895207623167
N(-1.5,0.1)	-1.50254656192952
N(-1.5,0.1)	-1.48621468978178
N(-1.5,0.1)	-1.47928552533779
N(-1.5,0.1)	-1.66803410272672
N(-1.5,0.1)	-1.6245752914828
N(-1.5,0.1)	-1.46721596972474
N(-1.5,0.1)	-1.67839521064048
N(-1.5,0.1)	-1.49932610725771
N(-1.5,0.1)	-1.58955726228615
N(-1.5,0.1)	-1.50701369084071
N(-1.5,0.1)	-1.44856886172745
N(-1.5,0.1)	-1.42751500244703
N(-1.5,0.1)	-1.39802471376066
N(-1.5,0.1)	-1.5033683484869
N(-1.5,0.1)	-1.42198648957079
N(-1.5,0.1)	-1.50777750820634
N(-1.5,0.1)	-1.54396467280968
N(-1.5,0.1)	-1.5687191831949
N(-1.5,0.1)	-1.51616247600249
N(-1.5,0.1)	-1.39421575255646
N(-1.5,0.1)	-1.45127539623272
N(-1.5,0.1)	-1.60085355134184
N(-1.5,0.1)	-1.26201784590384
N(-1.5,0.1)	-1.41044636380136
N(-1.5,0.1)	-1.60716486944702
N(-1.5,0.1)	-1.49697045591002
N(-1.5,0.1)	-1.54612262788169
N(-1.5,0.1)	-1.40507685696391
N(-1.5,0.1)	-1.5214288064119
N(-1.5,0.1)	-1.53206006450253
N(-1.5,0.1)	-1.61160509741919
N(-1.5,0.1)	-1.36524024935242
N(-1.5,0.1)	-1.35650070136604
N(-1.5,0.1)	-1.45872238790994
N(-1.5,0.1)	-1.68110623711946
N(-1.5,0.1)	-1.54965948854603
N(-1.5,0.1)	-1.58333936153223
N(-1.5,0.1)	-1.39103321332843
N(-1.5,0.1)	-1.45601157757479
N(-1.5,0.1)	-1.38114914660026
N(-1.5,0.1)	-1.34322579587459
N(-1.5,0.1)	-1.54994532469593
N(-1.5,0.1)	-1.42764212290947
N(-1.5,0.1)	-1.62267702438791
N(-1.5,0.1)	-1.42942429152744
N(-1.5,0.1)	-1.3036228653919
N(-1.5,0.1)	-1.47084077381849
N(-1.5,0.1)	-1.50404129275494
N(-1.5,0.1)	-1.66783459198559
N(-1.5,0.1)	-1.52484773162764
N(-1.5,0.1)	-1.34774872378018
N(-1.5,0.1)	-1.51841736845397
N(-1.5,0.1)	-1.27971378416637
N(-1.5,0.1)	-1.53791665125058
N(-1.5,0.1)	-1.53711609164788
N(-1.5,0.1)	-1.24839095312447
N(-1.5,0.1)	-1.24036328593961
N(-1.5,0.1)	-1.21113208728594
N(-1.5,0.1)	-1.63996550886866
N(-1.5,0.1)	-1.49624473399707
N(-1.5,0.1)	-1.50118614625481
N(-1.5,0.1)	-1.53222737390821
N(-1.5,0.1)	-1.45500529710756
N(-1.5,0.1)	-1.51960464042818
N(-1.5,0.1)	-1.49774245176406
N(-1.5,0.1)	-1.42442784763807
N(-1.5,0.1)	-1.57700599135116
N(-1.5,0.1)	-1.47099666537068
N(-1.5,0.1)	-1.49087188276863
N(-1.5,0.1)	-1.44274740732679
N(-1.5,0.1)	-1.49816597759779
N(-1.5,0.1)	-1.45778170172624
N(-1.5,0.1)	-1.48829047646435
N(-1.5,0.1)	-1.62065416213713
N(-1.5,0.1)	-1.61318730532031
N(-1.5,0.1)	-1.41980168042295
N(-1.5,0.1)	-1.56693293930223
N(-1.5,0.1)	-1.65597641995098
N(-1.5,0.1)	-1.56710857041978
N(-1.5,0.1)	-1.60593133306481
N(-1.5,0.1)	-1.48216175874395
N(-1.5,0.1)	-1.52866434521204
N(-1.5,0.1)	-1.54306906287884
N(-1.5,0.1)	-1.57458736412089
N(-1.5,0.1)	-1.44432964802954
N(-1.5,0.1)	-1.52432286649233
N(-1.5,0.1)	-1.57159372655195
N(-1.5,0.1)	-1.48018992717249
N(-1.5,0.1)	-1.51178526886833
N(-1.5,0.1)	-1.72793833513865
N(-1.5,0.1)	-1.39212052278057
N(-1.5,0.1)	-1.3238245563685
N(-1.5,0.1)	-1.6102323879835
N(-1.5,0.1)	-1.46667601443811
N(-1.5,0.1)	-1.57600145688543
N(-1.5,0.1)	-1.54799516262344
N(-1.5,0.1)	-1.39338864265413
N(-1.5,0.1)	-1.49157816368547
N(-1.5,0.1)	-1.42538063769317
N(-1.5,0.1)	-1.6586559255167
N(-1.5,0.1)	-1.56956053933235
N(-1.5,0.1)	-1.56838350374855
N(-1.5,0.1)	-1.4444402590099
N(-1.5,0.1)	-1.53118724201172
N(-1.5,0.1)	-1.57880468516042
N(-1.5,0.1)	-1.59506892814545
N(-1.5,0.1)	-1.57009676851701
N(-1.5,0.1)	-1.53683165885738
N(-1.5,0.1)	-1.45060346754178
N(-1.5,0.1)	-1.34677851339944
N(-1.5,0.1)	-1.4368514687846
N(-1.5,0.1)	-1.59539921482643
N(-1.5,0.1)	-1.60688286035462
N(-1.5,0.1)	-1.44840515430609
N(-1.5,0.1)	-1.50713075835228
N(-1.5,0.1)	-1.58499478594918
N(-1.5,0.1)	-1.46247413104252
N(-1.5,0.1)	-1.61520507521822
N(-1.5,0.1)	-1.46672908918463
N(-1.5,0.1)	-1.61302866157006
N(-1.5,0.1)	-1.4179974638274
N(-1.5,0.1)	-1.37306458541371
N(-1.5,0.1)	-1.59856843937799
N(-1.5,0.1)	-1.44527065855241
N(-1.5,0.1)	-1.373448946966
N(-1.5,0.1)	-1.48684837381492
N(-1.5,0.1)	-1.54455711111241
N(-1.5,0.1)	-1.40385569600372
N(-1.5,0.1)	-1.38117772423628
N(-1.5,0.1)	-1.4051971677432
N(-1.5,0.1)	-1.46345515564728
N(-1.5,0.1)	-1.71390167410816
N(-1.5,0.1)	-1.56059695481653
N(-1.5,0.1)	-1.53022748965456
N(-1.5,0.1)	-1.54164600856073
N(-1.5,0.1)	-1.61197085785972
N(-1.5,0.1)	-1.30002410928587
N(-1.5,0.1)	-1.63781551458482
N(-1.5,0.1)	-1.44509488270256
N(-1.5,0.1)	-1.46687347492723
N(-1.5,0.1)	-1.5650845403262
N(-1.5,0.1)	-1.31856563837797
N(-1.5,0.1)	-1.62096413544612
N(-1.5,0.1)	-1.44247804927187
N(-1.5,0.1)	-1.52869907610989
N(-1.5,0.1)	-1.46104736100411
N(-1.5,0.1)	-1.43505556325691
N(-1.5,0.1)	-1.4722142874225
N(-1.5,0.1)	-1.55368393634772
N(-1.5,0.1)	-1.46676498443713
N(-1.5,0.1)	-1.48265710499411
N(-1.5,0.1)	-1.80499090809704
N(-1.5,0.1)	-1.29790911865832
N(-1.5,0.1)	-1.47385784995266
N(-1.5,0.1)	-1.61607508512479
N(-1.5,0.1)	-1.52099563823391
N(-1.5,0.1)	-1.34394261468428
N(-1.5,0.1)	-1.40529567008529
N(-1.5,0.1)	-1.4365468360805
N(-1.5,0.1)	-1.5696309619204
N(-1.5,0.1)	-1.60069090653605
N(-1.5,0.1)	-1.52855848893329
N(-1.5,0.1)	-1.57887867937868
N(-1.5,0.1)	-1.52992216169076
N(-1.5,0.1)	-1.42066755381415
N(-1.5,0.1)	-1.358062534563
N(-1.5,0.1)	-1.54657922110191
N(-1.5,0.1)	-1.44648689185156
N(-1.5,0.1)	-1.60303750561882
N(-1.5,0.1)	-1.67887962213221
N(-1.5,0.1)	-1.45244132638305
N(-1.5,0.1)	-1.48742745457792
N(-1.5,0.1)	-1.70491245817098
N(-1.5,0.1)	-1.40680514781826
N(-1.5,0.1)	-1.65132175148208
N(-1.5,0.1)	-1.63001532033439
N(-1.5,0.1)	-1.43381935913229
N(-1.5,0.1)	-1.54723464910436
N(-1.5,0.1)	-1.65540720436846
N(-1.5,0.1)	-1.34010510157902
N(-1.5,0.1)	-1.39378731237452
N(-1.5,0.1)	-1.4642172121702
N(-1.5,0.1)	-1.59490376551613
N(-1.5,0.1)	-1.49384802269238
N(-1.5,0.1)	-1.49344008123835
N(-1.5,0.1)	-1.6579652522458
N(-1.5,0.1)	-1.68614599447413
N(-1.5,0.1)	-1.52359985757671
N(-1.5,0.1)	-1.49024730751252
N(-1.5,0.1)	-1.39846970603698
N(-1.5,0.1)	-1.65174469416523
N(-1.5,0.1)	-1.45928280406041
N(-1.5,0.1)	-1.25487539631357
N(-1.5,0.1)	-1.51994897693939
N(-1.5,0.1)	-1.54842388802226
N(-1.5,0.1)	-1.56692716781258
N(-1.5,0.1)	-1.35882282890484
N(-1.5,0.1)	-1.33903182772472
N(-1.5,0.1)	-1.48844545766528
N(-1.5,0.1)	-1.37000882487329
N(-1.5,0.1)	-1.60017919353345
N(-1.5,0.1)	-1.69729960044967
N(-1.5,0.1)	-1.55041212627564
N(-1.5,0.1)	-1.48739989447962
N(-1.5,0.1)	-1.67827073600547
N(-1.5,0.1)	-1.48419917471868
N(-1.5,0.1)	-1.45196343036919
N(-1.5,0.1)	-1.61623825327638
N(-1.5,0.1)	-1.44504836712859
N(-1.5,0.1)	-1.44272010824137
N(-1.5,0.1)	-1.41420896110505
N(-1.5,0.1)	-1.44398097902398
N(-1.5,0.1)	-1.41707362273617
N(-1.5,0.1)	-1.43393559088488
N(-1.5,0.1)	-1.54796760294918
N(-1.5,0.1)	-1.42033541955639
N(-1.5,0.1)	-1.45865854591895
N(-1.5,0.1)	-1.51166062788715
N(-1.5,0.1)	-1.43176539916986
N(-1.5,0.1)	-1.5050421835564
N(-1.5,0.1)	-1.47541589045211
N(-1.5,0.1)	-1.44422864731415
N(-1.5,0.1)	-1.65706216060572
N(-1.5,0.1)	-1.58752680796441
N(-1.5,0.1)	-1.48706039612026
N(-1.5,0.1)	-1.56309828460396
N(-1.5,0.1)	-1.58882984759193
N(-1.5,0.1)	-1.32611503327431
N(-1.5,0.1)	-1.29655216860453
N(-1.5,0.1)	-1.45943750437707
N(-1.5,0.1)	-1.58247507802776
N(-1.5,0.1)	-1.45234004290065
N(-1.5,0.1)	-1.672708602897
N(-1.5,0.1)	-1.51611787535457
N(-1.5,0.1)	-1.41597170404697
N(-1.5,0.1)	-1.32093142062997
N(-1.5,0.1)	-1.42742692479787
N(-1.5,0.1)	-1.40901931986132
N(-1.5,0.1)	-1.52602493001407
N(-1.5,0.1)	-1.38395560879551
N(-1.5,0.1)	-1.32496444827703
N(-1.5,0.1)	-1.60944847776915
N(-1.5,0.1)	-1.52202667034147
N(-1.5,0.1)	-1.60420617733693
N(-1.5,0.1)	-1.37687663677188
N(-1.5,0.1)	-1.41845098108436
N(-1.5,0.1)	-1.43756749629978
N(-1.5,0.1)	-1.44309063896277
N(-1.5,0.1)	-1.58675095904241
N(-1.5,0.1)	-1.64937180711695
N(-1.5,0.1)	-1.31090248412979
N(-1.5,0.1)	-1.42440358586985
N(-1.5,0.1)	-1.28886234664897
N(-1.5,0.1)	-1.42002659909771
N(-1.5,0.1)	-1.37478548102602
N(-1.5,0.1)	-1.59925677136016
N(-1.5,0.1)	-1.41107449094866
N(-1.5,0.1)	-1.65410035597057
N(-1.5,0.1)	-1.60662759341081
N(-1.5,0.1)	-1.51344554508202
N(-1.5,0.1)	-1.36483506830205
N(-1.5,0.1)	-1.4716994630576
N(-1.5,0.1)	-1.46933915189951
N(-1.5,0.1)	-1.55609883835693
N(-1.5,0.1)	-1.53373634514333
N(-1.5,0.1)	-1.46182824506397
N(-1.5,0.1)	-1.44639658294818
N(-1.5,0.1)	-1.49525869574029
N(-1.5,0.1)	-1.64658593951841
N(-1.5,0.1)	-1.57438272823816
N(-1.5,0.1)	-1.49983766908028
N(-1.5,0.1)	-1.2360928834521
N(-1.5,0.1)	-1.29458026954442
N(-1.5,0.1)	-1.37633870245023
N(-1.5,0.1)	-1.63627931356115
N(-1.5,0.1)	-1.39736388211489
N(-1.5,0.1)	-1.51113210145497
N(-1.5,0.1)	-1.53986296742576
N(-1.5,0.1)	-1.44810774898102
N(-1.5,0.1)	-1.56659734922105
N(-1.5,0.1)	-1.44452528054722
N(-1.5,0.1)	-1.48259757876802
N(-1.5,0.1)	-1.49046335157257
N(-1.5,0.1)	-1.63813970863694
N(-1.5,0.1)	-1.42892966524316
N(-1.5,0.1)	-1.49243302854403
N(-1.5,0.1)	-1.43910014078985
N(-1.5,0.1)	-1.45723088466922
N(-1.5,0.1)	-1.52286777510028
N(-1.5,0.1)	-1.54671440475964
N(-1.5,0.1)	-1.40845149721608
N(-1.5,0.1)	-1.61075983669615
N(-1.5,0.1)	-1.53077949408943
N(-1.5,0.1)	-1.22282631039204
N(-1.5,0.1)	-1.40205065504133
N(-1.5,0.1)	-1.32081210455129
N(-1.5,0.1)	-1.48447652263949
N(-1.5,0.1)	-1.52349278757304
N(-1.5,0.1)	-1.54834540510405
N(-1.5,0.1)	-1.48249229665072
N(-1.5,0.1)	-1.33601408272685
N(-1.5,0.1)	-1.48343652746383
N(-1.5,0.1)	-1.53671564826463
N(-1.5,0.1)	-1.43230186932473
N(-1.5,0.1)	-1.54045232113485
N(-1.5,0.1)	-1.31855106151103
N(-1.5,0.1)	-1.63430066345512
N(-1.5,0.1)	-1.40343779058311
N(-1.5,0.1)	-1.60684947870484
N(-1.5,0.1)	-1.61016203685182
N(-1.5,0.1)	-1.51029247126628
N(-1.5,0.1)	-1.71751914633407
N(-1.5,0.1)	-1.56467139743079
N(-1.5,0.1)	-1.60485353272718
N(-1.5,0.1)	-1.47209947528592
N(-1.5,0.1)	-1.50827305980592
N(-1.5,0.1)	-1.58129742159843
N(-1.5,0.1)	-1.23116682669744
N(-1.5,0.1)	-1.53488711217912
N(-1.5,0.1)	-1.57096933607959
N(-1.5,0.1)	-1.44834443712971
N(-1.5,0.1)	-1.41392939560636
N(-1.5,0.1)	-1.46890088643956
N(-1.5,0.1)	-1.47907993328149
N(-1.5,0.1)	-1.55060843806405
N(-1.5,0.1)	-1.5035500899794
N(-1.5,0.1)	-1.58272916406941
N(-1.5,0.1)	-1.36108934206529
N(-1.5,0.1)	-1.49477223446066
N(-1.5,0.1)	-1.49639033569504
N(-1.5,0.1)	-1.39622198459768
N(-1.5,0.1)	-1.35628969885165
N(-1.5,0.1)	-1.52323381219113
N(-1.5,0.1)	-1.58941804280116
N(-1.5,0.1)	-1.34744331249218
N(-1.5,0.1)	-1.60398812514783
N(-1.5,0.1)	-1.61473921131553
N(-1.5,0.1)	-1.61772959912006
N(-1.5,0.1)	-1.4771687487763
N(-1.5,0.1)	-1.56525912503474
N(-1.5,0.1)	-1.58421299287066
N(-1.5,0.1)	-1.60700727438577
N(-1.5,0.1)	-1.48557349771875
N(-1.5,0.1)	-1.6000558499185
N(-1.5,0.1)	-1.63601476903853
N(-1.5,0.1)	-1.43426932740025
N(-1.5,0.1)	-1.28007211741879
N(-1.5,0.1)	-1.43015582951369
N(-1.5,0.1)	-1.4650771003607
N(-1.5,0.1)	-1.60570457488466
N(-1.5,0.1)	-1.61152441688165
N(-1.5,0.1)	-1.4062590952425
N(-1.5,0.1)	-1.52546906361438
N(-1.5,0.1)	-1.38556733036126
N(-1.5,0.1)	-1.4163803488362
N(-1.5,0.1)	-1.53648071744004
N(-1.5,0.1)	-1.55125017559998
N(-1.5,0.1)	-1.45306090220829
N(-1.5,0.1)	-1.49758443832548
N(-1.5,0.1)	-1.51189633709069
N(-1.5,0.1)	-1.4615066081847
N(-1.5,0.1)	-1.53229183718731
N(-1.5,0.1)	-1.51742110699494
N(-1.5,0.1)	-1.52275210384458
N(-1.5,0.1)	-1.5563927871845
N(-1.5,0.1)	-1.58151551082396
N(-1.5,0.1)	-1.47384782602884
N(-1.5,0.1)	-1.73609637397538
N(-1.5,0.1)	-1.47244687366005
N(-1.5,0.1)	-1.52701887943512
N(-1.5,0.1)	-1.54004346211772
N(-1.5,0.1)	-1.40120353751482
N(-1.5,0.1)	-1.46276083244109
N(-1.5,0.1)	-1.38418257701602
N(-1.5,0.1)	-1.46984714545753
N(-1.5,0.1)	-1.49254436246684
N(-1.5,0.1)	-1.45524199004348
N(-1.5,0.1)	-1.45325357147319
N(-1.5,0.1)	-1.42740549730432
N(-1.5,0.1)	-1.48857054176015
N(-1.5,0.1)	-1.4799729246843
N(-1.5,0.1)	-1.59763603183252
N(-1.5,0.1)	-1.42094726614498
N(-1.5,0.1)	-1.39978283792338
N(-1.5,0.1)	-1.53726276749236
N(-1.5,0.1)	-1.21536570728605
N(-1.5,0.1)	-1.54554388410998
N(-1.5,0.1)	-1.52546892504258
N(-1.5,0.1)	-1.45104955199866
N(-1.5,0.1)	-1.59467402119105
N(-1.5,0.1)	-1.51909922238673
N(-1.5,0.1)	-1.4646591442765
N(-1.5,0.1)	-1.75297787607052
N(-1.5,0.1)	-1.41056405393333
N(-1.5,0.1)	-1.54080940360004
N(-1.5,0.1)	-1.45655636839123
N(-1.5,0.1)	-1.50160792571336
N(-1.5,0.1)	-1.42647711901935
N(-1.5,0.1)	-1.3402241165286
N(-1.5,0.1)	-1.42865324747526
N(-1.5,0.1)	-1.47122665723533
N(-1.5,0.1)	-1.27831547786994
N(-1.5,0.1)	-1.42590512863851
N(-1.5,0.1)	-1.48715835423958
N(-1.5,0.1)	-1.5685513370925
N(-1.5,0.1)	-1.66860932619329
N(-1.5,0.1)	-1.39738104039937
N(-1.5,0.1)	-1.42806324660619
N(-1.5,0.1)	-1.52064186593702
N(-1.5,0.1)	-1.5439527582023
N(-1.5,0.1)	-1.54656658797548
N(-1.5,0.1)	-1.47364580840105
N(-1.5,0.1)	-1.56074460689564
N(-1.5,0.1)	-1.48006427281026
N(-1.5,0.1)	-1.53038466728645
N(-1.5,0.1)	-1.38879218020387
N(-1.5,0.1)	-1.43349730382754
N(-1.5,0.1)	-1.54554790679367
N(-1.5,0.1)	-1.64948282851926
N(-1.5,0.1)	-1.54911567484309
N(-1.5,0.1)	-1.55408127963214
N(-1.5,0.1)	-1.49940939971706
N(-1.5,0.1)	-1.44904363812161
N(-1.5,0.1)	-1.49449269468282
N(-1.5,0.1)	-1.61729460751855
N(-1.5,0.1)	-1.51066917554923
N(-1.5,0.1)	-1.58953164860438
N(-1.5,0.1)	-1.3770444759969
N(-1.5,0.1)	-1.47274895745356
N(-1.5,0.1)	-1.63312355394387
N(-1.5,0.1)	-1.52126667271653
N(-1.5,0.1)	-1.45858992521016
N(-1.5,0.1)	-1.5119997609102
N(-1.5,0.1)	-1.63315316861171
N(-1.5,0.1)	-1.62297756644189
N(-1.5,0.1)	-1.4801884321902
N(-1.5,0.1)	-1.26139181285477
N(-1.5,0.1)	-1.45490733717845
N(-1.5,0.1)	-1.58158362798448
N(-1.5,0.1)	-1.49861195249125
N(-1.5,0.1)	-1.50018591984169
N(-1.5,0.1)	-1.46824189488411
N(-1.5,0.1)	-1.47775476113381
N(-1.5,0.1)	-1.51455814347285
N(-1.5,0.1)	-1.41668616116896
N(-1.5,0.1)	-1.40020717688269
N(-1.5,0.1)	-1.54781120423631
N(-1.5,0.1)	-1.45240508850916
N(-1.5,0.1)	-1.67671215006169
N(-1.5,0.1)	-1.56360634166901
N(-1.5,0.1)	-1.59561579770161
N(-1.5,0.1)	-1.33024535983316
N(-1.5,0.1)	-1.52157919562271
N(-1.5,0.1)	-1.32935214872902
N(-1.5,0.1)	-1.44023338122561
N(-1.5,0.1)	-1.48488222250416
N(-1.5,0.1)	-1.30510282133298
N(-1.5,0.1)	-1.69277339577221
N(-1.5,0.1)	-1.51484649084324
N(-1.5,0.1)	-1.62767874511538
N(-1.5,0.1)	-1.4448257058464
N(-1.5,0.1)	-1.60603182418613
N(-1.5,0.1)	-1.33226283643364
N(-1.5,0.1)	-1.50650160452231
N(-1.5,0.1)	-1.52308252646375
N(-1.5,0.1)	-1.53834822645698
N(-1.5,0.1)	-1.58087944178157
N(-1.5,0.1)	-1.38865482176313
N(-1.5,0.1)	-1.44290364233101
N(-1.5,0.1)	-1.47933210632562
N(-1.5,0.1)	-1.56441611987513
N(-1.5,0.1)	-1.43940085936167
N(-1.5,0.1)	-1.48982393261243
N(-1.5,0.1)	-1.56289405469324
N(-1.5,0.1)	-1.46958023704559
N(-1.5,0.1)	-1.45516533112629
N(-1.5,0.1)	-1.39499208537196
N(-1.5,0.1)	-1.52657959915622
N(-1.5,0.1)	-1.50826880640477
N(-1.5,0.1)	-1.6487439708452
N(-1.5,0.1)	-1.47611131491886
N(-1.5,0.1)	-1.45040407929993
N(-1.5,0.1)	-1.60769236477716
N(-1.5,0.1)	-1.58962287797779
N(-1.5,0.1)	-1.55031139082652
N(-1.5,0.1)	-1.49405367839538
N(-1.5,0.1)	-1.49619674650981
N(-1.5,0.1)	-1.40183694907972
N(-1.5,0.1)	-1.50655803817525
N(-1.5,0.1)	-1.57494440240784
N(-1.5,0.1)	-1.44523470524841
N(-1.5,0.1)	-1.47928105448924
N(-1.5,0.1)	-1.37431568041635
N(-1.5,0.1)	-1.25325221570102
N(-1.5,0.1)	-1.66248520210683
N(-1.5,0.1)	-1.57067668742772
N(-1.5,0.1)	-1.50866625550161
N(-1.5,0.1)	-1.28778237366904
N(-1.5,0.1)	-1.50333536374833
N(-1.5,0.1)	-1.70697406961188
N(-1.5,0.1)	-1.41801347746202
N(-1.5,0.1)	-1.47997780350847
N(-1.5,0.1)	-1.3674645551139
N(-1.5,0.1)	-1.53221399485359
N(-1.5,0.1)	-1.58360918021769
N(-1.5,0.1)	-1.3768868623929
N(-1.5,0.1)	-1.48204662453691
N(-1.5,0.1)	-1.56892876774595
N(-1.5,0.1)	-1.57734932400459
N(-1.5,0.1)	-1.55492822571154
N(-1.5,0.1)	-1.50306292784935
N(-1.5,0.1)	-1.45076283496025
N(-1.5,0.1)	-1.67871736915632
N(-1.5,0.1)	-1.50059359303558
N(-1.5,0.1)	-1.54420940750744
N(-1.5,0.1)	-1.52379844621287
N(-1.5,0.1)	-1.552148421215
N(-1.5,0.1)	-1.43167475798652
N(-1.5,0.1)	-1.68468372573436
N(-1.5,0.1)	-1.60954329272947
N(-1.5,0.1)	-1.56130980883072
